VD_hat,VF_hat,VP_hat,CFP_hat,V_adj_hat,SE_adj_hat,design_id,n_stage1_per_form,n_stage2_per_order,total_response_burden,total_participants,repeated_measurement_participants,scenario_id,phase,true_change_logit,R,valid_n
0.033058381833226784,0.00034378792852049516,0.0006588807732861756,1.8672587095942918e-06,0.03406353991068813,0.18245251608964114,GBM01-N1-100-N2-025,100,25,5400,250,50,S08,screen,0.0,3000,2974
0.025808983152193033,0.00028847043382200613,0.00051568931799796,-6.840247829096695e-07,0.026613867040279172,0.16131474202120805,GBM01-N1-100-N2-025,100,25,5400,250,50,S09,screen,0.0,3000,2925
0.023371373445469332,0.00021848051915152758,0.00029184851847909553,-5.67382990996896e-07,0.02388211632276817,0.15349139792937516,GBM01-N1-075-N2-040,75,40,5580,230,80,S01,screen,0.0,3000,2971
0.02279858000167916,0.00021491341539617105,0.0002854917523059532,-5.346355712931094e-07,0.0232981605174846,0.15153928724145999,GBM01-N1-075-N2-040,75,40,5580,230,80,S02,screen,0.0,3000,2956
0.026531744735323524,0.00025310014330734274,0.00033190854831640856,9.181170837768527e-07,0.02711630995568474,0.1635756049395842,GBM01-N1-075-N2-040,75,40,5580,230,80,S03,screen,0.0,3000,2965
0.014923901536191891,0.00013402569251618978,0.00018684780677868986,-3.759478292113326e-07,0.01524428903932401,0.12243540975051288,GBM01-N1-075-N2-040,75,40,5580,230,80,S04,screen,0.0,3000,2968
0.021937506292109034,0.00020618038136934467,0.00027457088116939285,1.5680268462303072e-06,0.02241769999740429,0.14865312226235214,GBM01-N1-075-N2-040,75,40,5580,230,80,S05,screen,0.0,3000,2962
0.02744102986994758,0.00024839425996243757,0.0003442909157130527,1.3202051446321902e-07,0.02803172872288762,0.16620949087829928,GBM01-N1-075-N2-040,75,40,5580,230,80,S06,screen,0.0,3000,2968
0.027626887831856427,0.00024924024848889284,0.0003456127938726521,1.6194283047621144e-06,0.028221366472874435,0.16682133063987958,GBM01-N1-075-N2-040,75,40,5580,230,80,S07,screen,0.0,3000,2972
0.032839223610082756,0.0002862097777056358,0.0004085292345405676,-1.2152831355105668e-06,0.03353670464325734,0.1817873127498891,GBM01-N1-075-N2-040,75,40,5580,230,80,S08,screen,0.0,3000,2959
0.026062626847144676,0.00023744145199648158,0.0003255198896309318,-2.7577698370475883e-06,0.02662606884598911,0.16202807995452123,GBM01-N1-075-N2-040,75,40,5580,230,80,S09,screen,0.0,3000,2922
0.023487069006498478,0.0001844759969936436,0.00023398814489857035,-4.494133852727285e-08,0.02390690210339813,0.15376011623377472,GBM01-N1-075-N2-050,75,50,6300,250,100,S01,screen,0.0,3000,2968
0.022789931161516914,0.0001813286402429397,0.0002288703221268298,-1.7002573142767913e-07,0.023198578267220073,0.1514600188068375,GBM01-N1-075-N2-050,75,50,6300,250,100,S02,screen,0.0,3000,2969
0.026663180019391688,0.00021347253523437812,0.00026675252254194546,-5.38636378574776e-07,0.027143177467945014,0.16390540713752433,GBM01-N1-075-N2-050,75,50,6300,250,100,S03,screen,0.0,3000,2966
0.022219490047191877,0.00017494542532331888,0.0002215335821110914,2.3027168221435537e-06,0.022616992889413063,0.14954410994144324,GBM01-N1-075-N2-050,75,50,6300,250,100,S05,screen,0.0,3000,2968
0.014992993232165968,0.00011384923674532866,0.00014937475797103335,-6.409550114459293e-08,0.01525705620517837,0.12273274851641272,GBM01-N1-075-N2-050,75,50,6300,250,100,S04,screen,0.0,3000,2961
0.027513226664330506,0.00021108801192924414,0.00027622479497439387,1.2271700164757095e-06,0.027998775389787376,0.16637245356433475,GBM01-N1-075-N2-050,75,50,6300,250,100,S06,screen,0.0,3000,2968
0.0273676892140504,0.00021035467544424028,0.0002751042572864226,7.335158651262774e-07,0.027850997516857174,0.16594302270475608,GBM01-N1-075-N2-050,75,50,6300,250,100,S07,screen,0.0,3000,2968
0.03260317451842767,0.00024308855248485856,0.00032573752289968074,2.247092017120454e-07,0.03317248190675605,0.18107945187496863,GBM01-N1-075-N2-050,75,50,6300,250,100,S08,screen,0.0,3000,2973
0.025841761748791225,0.00020012488861790464,0.00025880079116554654,-2.022186371844839e-06,0.026300117975466008,0.1612423229853729,GBM01-N1-075-N2-050,75,50,6300,250,100,S09,screen,0.0,3000,2940
0.023186447517030202,0.00020083723372547202,0.0002898204608630748,-5.630974327117409e-08,0.023677111607342087,0.15281063703657766,GBM01-N1-100-N2-040,100,40,6480,280,80,S01,screen,0.0,3000,2969
0.022886397008946027,0.0001982978397458675,0.0002843731877841355,-6.5939045750427e-08,0.023371386596466637,0.15178651853847108,GBM01-N1-100-N2-040,100,40,6480,280,80,S02,screen,0.0,3000,2975
0.026497978716864976,0.00023416601908515138,0.00033056465412737026,-1.5168588903925825e-07,0.027063578785667633,0.16342630348104278,GBM01-N1-100-N2-040,100,40,6480,280,80,S03,screen,0.0,3000,2956
0.01497301142544853,0.00012295142016891913,0.0001865548894403552,5.685430976875103e-07,0.015283305500999031,0.12265473245895778,GBM01-N1-100-N2-040,100,40,6480,280,80,S04,screen,0.0,3000,2968
0.02215876209447557,0.00019162246747991718,0.0002768653676961572,1.4937988508050073e-06,0.02262743408058487,0.14934808059330748,GBM01-N1-100-N2-040,100,40,6480,280,80,S05,screen,0.0,3000,2962
0.02753077221875042,0.00022813790957693433,0.00034538135897691093,8.387483811109466e-07,0.028102672519102617,0.16648072380187884,GBM01-N1-100-N2-040,100,40,6480,280,80,S06,screen,0.0,3000,2977
0.02764390456680211,0.00022777258039716433,0.00034469392087293734,1.2932676439083202e-06,0.028217458613765626,0.16676872191857353,GBM01-N1-100-N2-040,100,40,6480,280,80,S07,screen,0.0,3000,2978
0.032868686434935825,0.0002606221451311809,0.0004087719906840987,1.0431422552629877e-06,0.03354067309453906,0.18182909385675353,GBM01-N1-100-N2-040,100,40,6480,280,80,S08,screen,0.0,3000,2969
0.02574111216809494,0.00021639103777627679,0.00032177156152643564,-2.809818186386289e-06,0.026279306074529683,0.1610026250131656,GBM01-N1-100-N2-040,100,40,6480,280,80,S09,screen,0.0,3000,2935
0.023207986248902288,0.00013837587952807924,0.00015472329714121016,5.027292755919456e-07,0.023501090159204204,0.1527544948713892,GBM01-N1-050-N2-075,50,75,7200,250,150,S01,screen,0.0,3000,2979
0.022826769699502415,0.00013602007083907727,0.00015195934056898687,-2.7172805429144947e-07,0.02311514440055618,0.1514658053124944,GBM01-N1-050-N2-075,50,75,7200,250,150,S02,screen,0.0,3000,2971
0.02655740727834012,0.00015933151255967284,0.00017683823151177488,1.575899341412806e-07,0.02689394548373291,0.16342672872425498,GBM01-N1-050-N2-075,50,75,7200,250,150,S03,screen,0.0,3000,2973
0.014831963440538195,8.71711314722459e-05,9.931999033941693e-05,-1.2939491503203247e-08,0.01501768065861778,0.12200377470055862,GBM01-N1-050-N2-075,50,75,7200,250,150,S04,screen,0.0,3000,2957
0.022230758002851198,0.0001320374567478757,0.00014776796443151456,9.167877992076005e-07,0.022511336334490983,0.1494759851251678,GBM01-N1-050-N2-075,50,75,7200,250,150,S05,screen,0.0,3000,2971
0.027643470430994795,0.00016227391460488133,0.00018459577311104273,3.183918062324045e-07,0.027989791734079887,0.16662526381341705,GBM01-N1-050-N2-075,50,75,7200,250,150,S06,screen,0.0,3000,2964
0.027647114379624665,0.00016242801927190704,0.000184745058064674,6.719457962556035e-07,0.027993500186883062,0.16664832670020568,GBM01-N1-050-N2-075,50,75,7200,250,150,S07,screen,0.0,3000,2970
0.03269698682884919,0.00018943254162967344,0.00021824840713729603,7.051414114460651e-08,0.03310417323231288,0.18121073560149611,GBM01-N1-050-N2-075,50,75,7200,250,150,S08,screen,0.0,3000,2961
0.025836047165830385,0.00015220924066964471,0.00017213228410826417,-1.5600508144351532e-06,0.026160570578027665,0.16112664860039222,GBM01-N1-050-N2-075,50,75,7200,250,150,S09,screen,0.0,3000,2942
0.02323150000241854,0.00017143974125169054,0.0002319745669558818,2.5084044018465937e-07,0.023635451317199224,0.1529227424508557,GBM01-N1-100-N2-050,100,50,7200,300,100,S01,screen,0.0,3000,2969
0.02274436206195051,0.00016884840762908354,0.0002274508813130215,3.092279552866588e-08,0.023140692237258453,0.1512534078234813,GBM01-N1-100-N2-050,100,50,7200,300,100,S02,screen,0.0,3000,2973
0.02652466978150117,0.00019927553670878178,0.00026507400067991534,1.2640066526869214e-07,0.026989271539375147,0.16348889579058798,GBM01-N1-100-N2-050,100,50,7200,300,100,S03,screen,0.0,3000,2966
0.014907510586798784,0.00010539427682295434,0.00014901987841018478,-4.3643235170213944e-07,0.015161994566460663,0.12229329829003292,GBM01-N1-100-N2-050,100,50,7200,300,100,S04,screen,0.0,3000,2973
0.022107645257137973,0.00016363718185520627,0.00022180370184649647,1.5846343804214845e-06,0.022492034206131568,0.1491440229844233,GBM01-N1-100-N2-050,100,50,7200,300,100,S05,screen,0.0,3000,2971
0.027744001703437327,0.00019614918673724807,0.0002773575831380064,1.1444470495444996e-06,0.028217755133353905,0.16701463860722787,GBM01-N1-100-N2-050,100,50,7200,300,100,S06,screen,0.0,3000,2970
0.027771880607093635,0.0001966667352976339,0.0002777442350959477,1.8243539313640847e-06,0.028246294764931516,0.16711301458420438,GBM01-N1-100-N2-050,100,50,7200,300,100,S07,screen,0.0,3000,2964
0.03275169336990556,0.0002247556128451897,0.00032622910000207404,2.040070976419001e-06,0.033304477256680697,0.1814089760653695,GBM01-N1-100-N2-050,100,50,7200,300,100,S08,screen,0.0,3000,2964
0.025869414696914127,0.00018607910207525089,0.0002589441347346534,-8.438413284101587e-07,0.026314104166932927,0.1612954450166348,GBM01-N1-100-N2-050,100,50,7200,300,100,S09,screen,0.0,3000,2914
0.02322612705017309,0.00022632841715737703,0.0004679482627599008,2.860912895174758e-07,0.023917101378292942,0.15292684937593773,GBM01-N1-150-N2-025,150,25,7200,350,50,S01,screen,0.0,3000,2973
0.022810116148214595,0.00022252020627222676,0.0004538154432415747,1.5068623158110975e-07,0.023488663046115865,0.15155165319505168,GBM01-N1-150-N2-025,150,25,7200,350,50,S02,screen,0.0,3000,2973
0.02644711054005242,0.000265590734679852,0.000529815258355545,3.514061245342001e-07,0.02724150268073199,0.16327067475352572,GBM01-N1-150-N2-025,150,25,7200,350,50,S03,screen,0.0,3000,2969
0.015056388316365828,0.00013375918946773233,0.0003007359523660816,4.440923676017489e-07,0.015491275138904444,0.12277141299168895,GBM01-N1-150-N2-025,150,25,7200,350,50,S04,screen,0.0,3000,2965
0.0218908612016128,0.00021345203783860198,0.0004390197522542202,8.199505304123108e-07,0.022542147760668273,0.14845907968756666,GBM01-N1-150-N2-025,150,25,7200,350,50,S05,screen,0.0,3000,2967
0.02759330330404926,0.0002486605853060226,0.000556360488031067,1.6305234658400894e-06,0.028394396037663413,0.16655705107648897,GBM01-N1-150-N2-025,150,25,7200,350,50,S06,screen,0.0,3000,2982
0.027940095980421874,0.0002485972791993622,0.0005549809741722138,1.7460470114847943e-06,0.028746770537604972,0.16757998018924156,GBM01-N1-150-N2-025,150,25,7200,350,50,S07,screen,0.0,3000,2973
0.032794299139846814,0.0002777318573860416,0.0006574285325139015,2.2547921489198662e-06,0.03372798915752158,0.18155640995849934,GBM01-N1-150-N2-025,150,25,7200,350,50,S08,screen,0.0,3000,2961
0.02608040982271237,0.00023954717012688976,0.0005227552538195108,-2.7732855596273927e-06,0.026841806407829127,0.16198864862161444,GBM01-N1-150-N2-025,150,25,7200,350,50,S09,screen,0.0,3000,2905
0.023216635727215062,0.00013146485006452656,0.0001547056125018651,8.492704424874311e-08,0.023502909477885643,0.15273592740795666,GBM01-N1-075-N2-075,75,75,8100,300,150,S01,screen,0.0,3000,2967
0.02278330788450573,0.00012939263856353236,0.00015187491573282567,-2.781454201380032e-07,0.02306459305557286,0.15132743978665697,GBM01-N1-075-N2-075,75,75,8100,300,150,S02,screen,0.0,3000,2959
0.026627269817607338,0.00015187724233947146,0.00017700723174389043,1.1058035782136651e-07,0.02695706186046693,0.16366479155239072,GBM01-N1-075-N2-075,75,75,8100,300,150,S03,screen,0.0,3000,2976
0.014959064874312781,8.230105745537275e-05,9.942134986440044e-05,-2.885170672950647e-07,0.015141310344407665,0.12254015565493855,GBM01-N1-075-N2-075,75,75,8100,300,150,S04,screen,0.0,3000,2976
0.02209959922586864,0.00012532286473252468,0.00014757984786857746,6.113377338670609e-07,0.022372061117154743,0.14900140980665158,GBM01-N1-075-N2-075,75,75,8100,300,150,S05,screen,0.0,3000,2976
0.027693720611367666,0.00015295410115389045,0.00018443502076617545,8.06606505399063e-07,0.02803140697575981,0.16677144194246424,GBM01-N1-075-N2-075,75,75,8100,300,150,S06,screen,0.0,3000,2975
0.027751291150712877,0.0001532687157627151,0.000184677328750026,6.69754673414346e-07,0.028089814308834744,0.1669798208371359,GBM01-N1-075-N2-075,75,75,8100,300,150,S07,screen,0.0,3000,2959
0.03265682612041471,0.00017766556958387697,0.00021800959367776184,-5.819396210059231e-08,0.033052007246532907,0.18110569309425434,GBM01-N1-075-N2-075,75,75,8100,300,150,S08,screen,0.0,3000,2960
0.02579606501087982,0.0001442041223811055,0.00017213039693698132,-1.5866205899463391e-06,0.026112149940688247,0.16101164821686675,GBM01-N1-075-N2-075,75,75,8100,300,150,S09,screen,0.0,3000,2925
0.023210547003838265,0.0001750977190753925,0.0002914622243325947,-7.174279914058052e-07,0.02367553921961868,0.1527927334098249,GBM01-N1-150-N2-040,150,40,8280,380,80,S01,screen,0.0,3000,2958
0.023023707125496517,0.0001731123156879316,0.0002855019178855135,-4.00212374876604e-08,0.023485039873814267,0.1521767142979072,GBM01-N1-150-N2-040,150,40,8280,380,80,S02,screen,0.0,3000,2965
0.026732825965503394,0.00020558743459847602,0.00033283276122620737,-3.0589060191312005e-07,0.027272786242636134,0.16408135851198885,GBM01-N1-150-N2-040,150,40,8280,380,80,S03,screen,0.0,3000,2973
0.014931751508868312,0.000105398431291505,0.00018716621833254324,3.8059322122952823e-07,0.015223754497095955,0.1223297076254351,GBM01-N1-150-N2-040,150,40,8280,380,80,S04,screen,0.0,3000,2967
0.022127746430041683,0.0001660484547301358,0.0002758750803995653,-9.018603769296689e-08,0.02257049836901861,0.14920438415841059,GBM01-N1-150-N2-040,150,40,8280,380,80,S05,screen,0.0,3000,2982
0.027662079466321654,0.00019602454466695714,0.0003466080457990919,1.9566628344859635e-06,0.02820371216139187,0.16669560616821616,GBM01-N1-150-N2-040,150,40,8280,380,80,S06,screen,0.0,3000,2961
0.027453740779256636,0.00019525156751613865,0.0003445064129637258,1.6171580254772243e-06,0.027991761322402282,0.1660514663944811,GBM01-N1-150-N2-040,150,40,8280,380,80,S07,screen,0.0,3000,2967
0.032858221458519174,0.00022128840880696982,0.0004094434520732596,2.665454894473473e-06,0.03349043826887947,0.18163123732821107,GBM01-N1-150-N2-040,150,40,8280,380,80,S08,screen,0.0,3000,2967
0.025696909384142288,0.00018649463711830694,0.00032252479017302736,-1.8520124116858244e-06,0.026204457269896793,0.16072776050678358,GBM01-N1-150-N2-040,150,40,8280,380,80,S09,screen,0.0,3000,2912
0.023306179475200084,0.0001070544874654163,0.00011656422155468996,-3.53228968809684e-08,0.02352973691022243,0.15295480144998974,GBM01-N1-050-N2-100,50,100,9000,300,200,S01,screen,0.0,3000,2958
0.022744685576149667,0.0001048220068329545,0.00011393236926024702,-8.956453651902177e-09,0.022963053142442277,0.15111821874453282,GBM01-N1-050-N2-100,50,100,9000,300,200,S02,screen,0.0,3000,2982
0.026723796687022325,0.00012302080906539484,0.00013318791897232927,1.8505648591412688e-07,0.026980793944935612,0.16382371274980226,GBM01-N1-050-N2-100,50,100,9000,300,200,S03,screen,0.0,3000,2961
0.01492774585267179,6.7553955644893e-05,7.464718612313641e-05,4.3694571086963725e-09,0.015069935131137293,0.12233744855757875,GBM01-N1-050-N2-100,50,100,9000,300,200,S04,screen,0.0,3000,2963
0.02211139678746305,0.0001015587952889911,0.00011059729374631509,5.985891030002854e-07,0.022323475915073724,0.14898358009072107,GBM01-N1-050-N2-100,50,100,9000,300,200,S05,screen,0.0,3000,2969
0.027577008817069235,0.00012512651128573292,0.00013799131185863637,4.670157201835601e-07,0.027839929191599826,0.16636491405317416,GBM01-N1-050-N2-100,50,100,9000,300,200,S06,screen,0.0,3000,2967
0.02759157059091257,0.00012506239362940417,0.0001379331938802704,8.523256154014734e-07,0.027854605240619466,0.16641648097117873,GBM01-N1-050-N2-100,50,100,9000,300,200,S07,screen,0.0,3000,2955
0.03293848883841893,0.00014742063285463734,0.0001642973693187308,6.861298226015039e-07,0.033250917113861536,0.18182249246070112,GBM01-N1-050-N2-100,50,100,9000,300,200,S08,screen,0.0,3000,2967
0.025967433909519385,0.00011821563194213543,0.00012986025446249421,-1.1073644169518159e-06,0.026215475392996256,0.1614553319660795,GBM01-N1-050-N2-100,50,100,9000,300,200,S09,screen,0.0,3000,2936
0.023290485575579698,0.00012567751871357135,0.00015530294587340855,4.267269283634504e-07,0.02357140534168844,0.1529768392291384,GBM01-N1-100-N2-075,100,75,9000,350,150,S01,screen,0.0,3000,2969
0.02286899229074952,0.00012359889097016664,0.00015205623868640581,-1.0888588142260626e-07,0.023145276701459213,0.1515528359936755,GBM01-N1-100-N2-075,100,75,9000,350,150,S02,screen,0.0,3000,2963
0.02654724140639634,0.00014491492571337147,0.00017661818113913402,2.2683846304407538e-07,0.026869387506397058,0.16337512548285776,GBM01-N1-100-N2-075,100,75,9000,350,150,S03,screen,0.0,3000,2982
0.014877185453317138,7.811415030797187e-05,9.957447283921904e-05,6.88684052532765e-08,0.015054284728617121,0.12216974309844818,GBM01-N1-100-N2-075,100,75,9000,350,150,S04,screen,0.0,3000,2970
0.02194144380906403,0.00011887887966305675,0.00014666598036682836,8.730631934358066e-07,0.022206349140399716,0.1484883288740015,GBM01-N1-100-N2-075,100,75,9000,350,150,S05,screen,0.0,3000,2983
0.02762123881859885,0.00014495307248928516,0.0001842740041325059,4.5238057621111783e-07,0.027950240419699884,0.16653381330019967,GBM01-N1-100-N2-075,100,75,9000,350,150,S06,screen,0.0,3000,2963
0.027635938022525352,0.000144744130872467,0.00018411001598257567,5.210815504511257e-07,0.027964981779650535,0.166596939815288,GBM01-N1-100-N2-075,100,75,9000,350,150,S07,screen,0.0,3000,2969
0.032720627935512635,0.00016781399554774895,0.0002184616744627227,1.08217266784667e-06,0.03310642971363638,0.18125437179588288,GBM01-N1-100-N2-075,100,75,9000,350,150,S08,screen,0.0,3000,2968
0.025847930172879903,0.0001369803255859211,0.00017245473411147446,-1.0277048046903378e-06,0.02615713391975076,0.1611083200177218,GBM01-N1-100-N2-075,100,75,9000,350,150,S09,screen,0.0,3000,2929
0.023175560220463232,0.00015219745699460445,0.0002329166421134021,-6.620796678395697e-07,0.023559159934921536,0.15263228955284322,GBM01-N1-150-N2-050,150,50,9000,400,100,S01,screen,0.0,3000,2963
0.022782548216967593,0.00014971873920925592,0.00022711300194591753,-4.2723779691596566e-07,0.02316029854916209,0.1513585327386419,GBM01-N1-150-N2-050,150,50,9000,400,100,S02,screen,0.0,3000,2964
0.026519932366305402,0.0001775407072443785,0.00026532259561977195,5.006405375406745e-07,0.026962555335445035,0.1633368266899546,GBM01-N1-150-N2-050,150,50,9000,400,100,S03,screen,0.0,3000,2958
0.014965573946913292,9.23854650886861e-05,0.00014945558179991643,5.302996315561629e-07,0.015207687997874695,0.12251468582518159,GBM01-N1-150-N2-050,150,50,9000,400,100,S04,screen,0.0,3000,2978
0.022069670538669303,0.00014431918474098424,0.00022053718199666655,1.2736181345740521e-06,0.022434631659016924,0.14891522041670407,GBM01-N1-150-N2-050,150,50,9000,400,100,S05,screen,0.0,3000,2973
0.027600376705713373,0.00017176222853495794,0.00027728992323684554,2.128790738701013e-07,0.028047759049429355,0.16650648914513466,GBM01-N1-150-N2-050,150,50,9000,400,100,S06,screen,0.0,3000,2966
0.027746856780696424,0.00017135542122904184,0.0002760571604395708,5.333394951353981e-07,0.02819602293068738,0.1669616843326889,GBM01-N1-150-N2-050,150,50,9000,400,100,S07,screen,0.0,3000,2972
0.03272741397344572,0.00019500781942457138,0.00032691694597779253,4.832521964716865e-07,0.03324973556522096,0.18127778599793543,GBM01-N1-150-N2-050,150,50,9000,400,100,S08,screen,0.0,3000,2970
0.025810524156078016,0.0001632142168081215,0.00025814159373449433,-1.5551660726032064e-06,0.02623180328531305,0.16103429192594385,GBM01-N1-150-N2-050,150,50,9000,400,100,S09,screen,0.0,3000,2903
0.023438658577687895,0.00019327218821429016,0.0004678021334820196,1.0091881983168411e-06,0.02410006710574427,0.15349652298419292,GBM01-N1-200-N2-025,200,25,9000,450,50,S01,screen,0.0,3000,2967
0.02290837790106796,0.00019101296496711618,0.0004564177190761011,7.502699783972323e-07,0.023557306602983063,0.15178901177521503,GBM01-N1-200-N2-025,200,25,9000,450,50,S02,screen,0.0,3000,2964
0.014973568758689009,0.00011313807407645149,0.000300366742144857,-3.2071087958661333e-07,0.015386156734831187,0.12229610437502952,GBM01-N1-200-N2-025,200,25,9000,450,50,S04,screen,0.0,3000,2966
0.026735192471842275,0.00022954750104804602,0.0005349579455790811,-2.2240157046526203e-06,0.027499701619781745,0.16414675250473684,GBM01-N1-200-N2-025,200,25,9000,450,50,S03,screen,0.0,3000,2965
0.021971855038727464,0.00018305821649361865,0.00044093119119868084,6.769323204129411e-07,0.02259452790374021,0.1486384139148988,GBM01-N1-200-N2-025,200,25,9000,450,50,S05,screen,0.0,3000,2970
0.027708677893048664,0.00020988506801723062,0.0005525411104985605,2.901822291099807e-06,0.028472279921195307,0.16684509712806858,GBM01-N1-200-N2-025,200,25,9000,450,50,S06,screen,0.0,3000,2956
0.02776110951606214,0.000210131314481762,0.0005563151802890783,1.2341395976544769e-06,0.028526495328730434,0.1669416445234105,GBM01-N1-200-N2-025,200,25,9000,450,50,S07,screen,0.0,3000,2967
0.03287426352715841,0.00023413435360339544,0.0006607372709040312,-6.21383796369717e-07,0.0337667683419134,0.18163344342287752,GBM01-N1-200-N2-025,200,25,9000,450,50,S08,screen,0.0,3000,2965
0.025918018832679534,0.00020182944274589032,0.0005169150944464257,-2.2049035365733714e-06,0.026637403029720338,0.1612592233825392,GBM01-N1-200-N2-025,200,25,9000,450,50,S09,screen,0.0,3000,2908
0.023214136487311143,0.00010244767360409807,0.00011590230837958905,1.9027895165405278e-07,0.023432783292083644,0.15264907834574795,GBM01-N1-075-N2-100,75,100,9900,350,200,S01,screen,0.0,3000,2969
0.022772828870783895,0.00010067126281974841,0.00011367144132289255,-3.2314200994610933e-07,0.02298751869811706,0.15119970942024433,GBM01-N1-075-N2-100,75,100,9900,350,200,S02,screen,0.0,3000,2963
0.02652790863268035,0.00011827724980492384,0.0001328516458697272,8.725495701360975e-08,0.026778656560071272,0.1632108939044761,GBM01-N1-075-N2-100,75,100,9900,350,200,S03,screen,0.0,3000,2965
0.014956696112074348,6.475788110386014e-05,7.487363410206557e-05,-1.6622839641900095e-07,0.015096182773036322,0.1224538225667456,GBM01-N1-075-N2-100,75,100,9900,350,200,S04,screen,0.0,3000,2966
0.022117501401334998,9.762566040098734e-05,0.00011058177892586354,6.638731825252115e-07,0.02232574184269429,0.1490067852900028,GBM01-N1-075-N2-100,75,100,9900,350,200,S05,screen,0.0,3000,2954
0.027764503901687793,0.00011983166165904863,0.00013821927023830835,5.820637160687041e-07,0.02802359997299585,0.16693060912775484,GBM01-N1-075-N2-100,75,100,9900,350,200,S06,screen,0.0,3000,2976
0.027593860093049788,0.00011987374370381496,0.00013830272213220964,4.2738796724630384e-07,0.02785145491525807,0.16642373014970155,GBM01-N1-075-N2-100,75,100,9900,350,200,S07,screen,0.0,3000,2971
0.032751929216898554,0.00014011102045768492,0.0001638824284270517,7.546353449455796e-07,0.03305571043397907,0.18129133116394316,GBM01-N1-075-N2-100,75,100,9900,350,200,S08,screen,0.0,3000,2972
0.025804301205716203,0.0001124709454042897,0.00012889457657132397,-9.564971178468927e-07,0.026045888723264656,0.1609276533542126,GBM01-N1-075-N2-100,75,100,9900,350,200,S09,screen,0.0,3000,2908
0.02321149596098156,0.0001543752571768463,0.0002900823509909158,3.9155813175018986e-07,0.023655856677906387,0.15269365635475848,GBM01-N1-200-N2-040,200,40,10080,480,80,S01,screen,0.0,3000,2970
0.022763103704878107,0.00015286799324802804,0.00028436910377987995,-6.588468179053949e-07,0.023200487501232436,0.1512627103950703,GBM01-N1-200-N2-040,200,40,10080,480,80,S02,screen,0.0,3000,2965
0.026650529907687775,0.00018259110713807734,0.0003329871972339795,-5.313252832413261e-07,0.02716616413431094,0.16375919283042978,GBM01-N1-200-N2-040,200,40,10080,480,80,S03,screen,0.0,3000,2961
0.01498405754709931,9.219177738040211e-05,0.0001868007303102194,2.1344932546492e-07,0.01526343569520545,0.12249931410035467,GBM01-N1-200-N2-040,200,40,10080,480,80,S04,screen,0.0,3000,2961
0.022014676412278607,0.00014687798193179036,0.00027556703450554995,1.2470616038315615e-06,0.02243685166824492,0.14878031173077802,GBM01-N1-200-N2-040,200,40,10080,480,80,S05,screen,0.0,3000,2968
0.0274865294722248,0.00017127304494196852,0.00034533179112167787,2.6862688942992246e-07,0.028001471637068776,0.1661903187318934,GBM01-N1-200-N2-040,200,40,10080,480,80,S06,screen,0.0,3000,2973
0.02764657728505354,0.00017143394406960434,0.00034667132035593194,6.777600112473458e-07,0.028163831625196863,0.16667963438164818,GBM01-N1-200-N2-040,200,40,10080,480,80,S07,screen,0.0,3000,2962
0.03264260244562083,0.00019237296821452747,0.0004092596330155078,9.99898271411702e-07,0.0332429099466241,0.18103797797582966,GBM01-N1-200-N2-040,200,40,10080,480,80,S08,screen,0.0,3000,2967
0.025811369540775668,0.00016459637662805118,0.0003250945872698147,-6.03712020377499e-07,0.026298517898927794,0.16099579675046083,GBM01-N1-200-N2-040,200,40,10080,480,80,S09,screen,0.0,3000,2900
0.02319242599298523,9.875056147915091e-05,0.0001161354862018177,-1.4056265781856937e-07,0.02340701563160232,0.15257472780970519,GBM01-N1-100-N2-100,100,100,10800,400,200,S01,screen,0.0,3000,2967
0.022754071550586227,9.70261020893719e-05,0.00011373355531287048,1.2847862520292327e-07,0.022964896460683462,0.15112519612621653,GBM01-N1-100-N2-100,100,100,10800,400,200,S02,screen,0.0,3000,2968
0.026563577259392523,0.00011429060394371088,0.00013314679290663475,-2.254732650634528e-07,0.026810438947225394,0.1633038128300368,GBM01-N1-100-N2-100,100,100,10800,400,200,S03,screen,0.0,3000,2972
0.014962767345402172,6.204091370043924e-05,7.487275891779627e-05,-1.0072835079554909e-07,0.015099590904896145,0.12249275147293671,GBM01-N1-100-N2-100,100,100,10800,400,200,S04,screen,0.0,3000,2964
0.022075217779737467,9.383109557964023e-05,0.00011032452954924957,4.42908904800204e-07,0.022279460669615815,0.14883477990690017,GBM01-N1-100-N2-100,100,100,10800,400,200,S05,screen,0.0,3000,2973
0.02769253843262514,0.00011479811529917019,0.0001382668517320976,4.200698111923207e-07,0.027945933582913134,0.16670763972498034,GBM01-N1-100-N2-100,100,100,10800,400,200,S06,screen,0.0,3000,2973
0.0275986664099752,0.00011461691283199341,0.00013796401498145496,2.7528694449004266e-07,0.027851298826764,0.16641118834890192,GBM01-N1-100-N2-100,100,100,10800,400,200,S07,screen,0.0,3000,2979
0.032784459779111784,0.00013354226148078522,0.00016362160621217304,2.8710974458389534e-07,0.03308213329073181,0.18136248476637798,GBM01-N1-100-N2-100,100,100,10800,400,200,S08,screen,0.0,3000,2971
0.025854010845885893,0.00010796673374690335,0.00012898354063950148,-6.880436133477559e-07,0.026091444843375736,0.16107624105928584,GBM01-N1-100-N2-100,100,100,10800,400,200,S09,screen,0.0,3000,2906
